TransactionAmount,AverageTransactionAmount,CustomerLocation,RecipientLocation,TransactionType,CurrencyType,RiskLabel
112.54,146.00,Rio de Janeiro,Tokyo,Fee,GBP,False
110.34,530.00,Mexico City,Toronto,Withdrawal,CAD,False
28.18,634.00,Rio de Janeiro,Helsinki,Invoice,KRW,False
999.77,796.00,Berlin,Seoul,Withdrawal,USD,False
97.77,369.00,Tokyo,Dublin,Fee,CAD,False
243.19,510.00,New York,Rio de Janeiro,Refund,MXN,False
505.09,680.00,Sydney,Helsinki,Subscription,JPY,False
270.00,948.00,Dublin,Toronto,Refund,MXN,False
543.85,596.00,Paris,Stockholm,Withdrawal,CAD,False
1306.57,972.00,Toronto,Dubai,Donation,BRL,False
262.98,183.00,New York,Rio de Janeiro,Credit,SGD,False
885.12,723.00,Moscow,New York,Refund,SGD,True
1167.32,793.00,Dublin,Rome,Deposit,RUB,False
1086.98,871.00,Mumbai,Paris,Invoice,EUR,False
365.23,438.00,Dublin,Paris,Donation,ZAR,False
68.85,416.00,New York,Moscow,Invoice,MXN,False
73.57,359.00,Tokyo,Stockholm,Credit,EUR,False
18.85,701.00,Moscow,Dublin,Refund,ZAR,False
418.11,562.00,Helsinki,Helsinki,Fee,HKD,False
140.15,167.00,Berlin,New York,Exchange,MXN,False
37.55,101.00,Moscow,Mumbai,Fee,USD,False
261.84,204.00,Dublin,Toronto,Credit,RUB,False
795.18,609.00,Sydney,Mumbai,Subscription,MXN,True
104.72,641.00,Helsinki,Tokyo,Exchange,MXN,False
57.47,391.00,Moscow,Rome,Invoice,AUD,False
374.29,838.00,Seoul,Paris,Exchange,MXN,False
805.97,989.00,Sydney,Athens,Donation,INR,False
391.52,467.00,Seoul,Athens,Withdrawal,INR,False
3408.00,633.00,Berlin,Cape Town,Reimbursement,KRW,True
335.19,496.00,Rio de Janeiro,London,Subscription,CNY,False
394.43,509.00,Toronto,Mumbai,Invoice,USD,True
377.94,381.00,Moscow,Seoul,Subscription,KRW,False
717.17,864.00,Athens,Moscow,Debit,SEK,False
19.11,485.00,Berlin,Helsinki,Exchange,MXN,False
679.70,283.00,Mexico City,Tokyo,Fee,HKD,False
373.63,298.00,Sydney,Sydney,Payment,AUD,False
406.08,405.00,Cape Town,Berlin,Loan,HKD,False
64.33,638.00,Seoul,Dubai,Reimbursement,AUD,False
1341.13,985.00,Helsinki,Athens,Donation,AUD,False
214.75,171.00,New York,Mumbai,Purchase,NZD,True
494.68,334.00,Cape Town,Tokyo,Transfer,AUD,True
174.29,739.00,Moscow,Rio de Janeiro,Subscription,USD,False
436.06,898.00,Sydney,Cape Town,Payment,NZD,False
14.52,192.00,Cape Town,Toronto,Debit,RUB,False
1189.64,825.00,Amsterdam,Helsinki,Fee,ZAR,False
381.26,616.00,Stockholm,Tokyo,Loan,MXN,True
676.52,880.00,Moscow,Dublin,Subscription,NOK,False
147.02,420.00,Dublin,Stockholm,Deposit,MXN,False
753.63,891.00,Toronto,Paris,Subscription,RUB,False
516.95,947.00,Dublin,Berlin,Subscription,SGD,False
312.24,522.00,Toronto,Seoul,Loan,SGD,False
325.28,231.00,Moscow,Dubai,Withdrawal,CNY,False
512.54,526.00,Helsinki,Mexico City,Transfer,USD,False
527.10,552.00,Stockholm,Paris,Fee,CHF,False
15.62,275.00,Mumbai,Athens,Purchase,KRW,True
1030.06,961.00,New York,New York,Subscription,NOK,False
214.97,611.00,Rome,Dublin,Credit,KRW,False
505.36,366.00,Tokyo,London,Subscription,USD,False
627.63,435.00,Dublin,Amsterdam,Refund,SEK,True
42.70,273.00,Mexico City,London,Loan,HKD,True
244.11,540.00,Tokyo,Amsterdam,Reimbursement,SEK,False
92.54,190.00,Stockholm,Toronto,Reimbursement,ZAR,False
2107.56,578.00,Paris,Stockholm,Fee,NZD,True
110.34,350.00,Mexico City,Rio de Janeiro,Reimbursement,JPY,False
2291.38,520.00,Helsinki,Mexico City,Reimbursement,EUR,True
294.82,379.00,Moscow,Berlin,Fee,KRW,False
406.98,396.00,New York,London,Credit,AUD,True
124.18,129.00,Berlin,Seoul,Withdrawal,NOK,False
297.44,416.00,Tokyo,Rio de Janeiro,Debit,TRY,False
51.22,250.00,Amsterdam,Mexico City,Donation,CHF,False
314.37,272.00,Seoul,Mumbai,Subscription,EUR,True
278.79,696.00,Dublin,Helsinki,Fee,NZD,False
110.34,350.00,Mumbai,Rio de Janeiro,Withdrawal,ZAR,False
226.96,221.00,Cape Town,Cape Town,Transfer,MXN,False
1016.68,894.00,Dublin,Berlin,Transfer,USD,False
1050.18,701.00,Athens,Helsinki,Loan,HKD,False
1025.66,988.00,Toronto,New York,Donation,BRL,False
871.72,771.00,New York,Helsinki,Purchase,CNY,True
217.91,795.00,London,London,Withdrawal,KRW,True
96.11,324.00,Dubai,Stockholm,Purchase,CAD,True
38.84,136.00,Sydney,Seoul,Deposit,TRY,False
502.13,366.00,New York,Amsterdam,Deposit,NOK,True
376.51,695.00,Berlin,Athens,Withdrawal,CNY,False
443.11,575.00,Sydney,Sydney,Loan,CAD,False
4087.26,901.00,Dubai,Rome,Fee,CHF,True
673.70,676.00,Toronto,Toronto,Subscription,SEK,False
76.44,230.00,Berlin,Mumbai,Transfer,JPY,True
174.55,210.00,Stockholm,Moscow,Reimbursement,NOK,False
4648.98,909.00,Rio de Janeiro,Rio de Janeiro,Purchase,ZAR,False
179.52,157.00,Rio de Janeiro,London,Transfer,NZD,False
819.65,826.00,Rio de Janeiro,New York,Fee,SEK,False
189.92,130.00,Stockholm,Paris,Debit,KRW,False
251.81,592.00,Helsinki,Dublin,Purchase,HKD,True
230.16,966.00,Tokyo,Rome,Donation,KRW,False
412.40,640.00,London,Toronto,Donation,NOK,False
2542.95,781.00,Berlin,Athens,Exchange,AUD,True
482.89,355.00,Rio de Janeiro,New York,Reimbursement,TRY,False
119.97,539.00,Moscow,Stockholm,Exchange,HKD,False
298.89,865.00,Stockholm,New York,Reimbursement,RUB,False
45.53,658.00,Moscow,Berlin,Withdrawal,RUB,False
96.04,140.00,London,Sydney,Subscription,EUR,False
651.51,610.00,Sydney,London,Payment,KRW,False
250.01,804.00,Sydney,Seoul,Payment,CNY,False
489.03,799.00,Cape Town,Sydney,Purchase,ZAR,True
281.22,357.00,Rio de Janeiro,Stockholm,Invoice,CAD,False
561.20,413.00,Toronto,Paris,Subscription,AUD,False
124.97,609.00,Toronto,Paris,Payment,SEK,False
451.56,313.00,Dubai,Seoul,Subscription,GBP,False
739.72,657.00,Paris,Toronto,Purchase,USD,True
691.73,957.00,New York,Dublin,Fee,SGD,False
453.19,722.00,Berlin,London,Deposit,USD,False
626.87,932.00,Seoul,Stockholm,Reimbursement,CAD,False
427.08,541.00,Mumbai,London,Donation,TRY,False
763.77,540.00,Berlin,Stockholm,Withdrawal,HKD,False
62.91,112.00,Amsterdam,Dubai,Debit,GBP,False
1631.80,261.00,Mumbai,London,Withdrawal,ZAR,True
28.12,691.00,Rome,Rio de Janeiro,Deposit,INR,False
34.80,415.00,Toronto,Stockholm,Invoice,MXN,False
1514.69,342.00,Athens,Dublin,Payment,GBP,True
4902.91,952.00,Sydney,Dubai,Withdrawal,INR,True
7.69,272.00,Toronto,Moscow,Purchase,RUB,True
86.86,284.00,Moscow,Amsterdam,Exchange,SEK,False
655.45,205.00,Dublin,Amsterdam,Fee,MXN,True
472.01,426.00,Dubai,Tokyo,Loan,KRW,False
248.14,661.00,Sydney,Seoul,Exchange,BRL,False
460.47,384.00,Dublin,Tokyo,Refund,MXN,False
504.73,378.00,Stockholm,Paris,Credit,KRW,False
132.98,190.00,Seoul,Dubai,Deposit,RUB,False
358.05,399.00,Berlin,Athens,Exchange,INR,False
151.79,131.00,Sydney,Mumbai,Reimbursement,CNY,False
14.49,463.00,Moscow,Stockholm,Transfer,RUB,False
1158.88,943.00,Moscow,Seoul,Transfer,BRL,False
952.87,795.00,Sydney,Helsinki,Subscription,SEK,False
239.61,887.00,Mexico City,Toronto,Deposit,INR,False
279.07,370.00,Helsinki,London,Transfer,HKD,False
263.97,578.00,Sydney,Rio de Janeiro,Subscription,NZD,False
319.17,232.00,Mumbai,Mumbai,Exchange,CAD,True
789.50,656.00,Tokyo,Amsterdam,Credit,GBP,False
181.98,292.00,Amsterdam,Cape Town,Credit,CNY,False
295.30,869.00,Seoul,Cape Town,Refund,BRL,False
233.66,890.00,Berlin,Dublin,Donation,NOK,False
365.70,539.00,Toronto,Toronto,Deposit,GBP,False
804.49,738.00,London,Amsterdam,Donation,HKD,False
160.28,393.00,Tokyo,Dubai,Refund,GBP,False
159.16,614.00,Seoul,Stockholm,Invoice,HKD,False
603.05,442.00,Tokyo,Paris,Transfer,GBP,False
9.91,224.00,London,Seoul,Payment,INR,False
57.70,469.00,Rome,Sydney,Credit,NOK,False
199.87,218.00,Athens,Amsterdam,Payment,KRW,False
4528.77,829.00,Rome,Berlin,Debit,RUB,True
874.13,784.00,Helsinki,Berlin,Transfer,KRW,False
358.76,416.00,Mexico City,Rio de Janeiro,Subscription,HKD,False
1109.87,820.00,New York,Athens,Subscription,EUR,False
390.77,572.00,London,Seoul,Credit,SGD,False
350.41,717.00,Stockholm,Athens,Invoice,HKD,False
542.64,992.00,Paris,London,Fee,JPY,False
747.20,551.00,Dublin,Helsinki,Exchange,NOK,False
100.93,288.00,Seoul,Rio de Janeiro,Donation,EUR,False
610.98,996.00,Amsterdam,Rio de Janeiro,Withdrawal,KRW,False
592.83,507.00,Cape Town,Berlin,Reimbursement,NOK,False
151.49,518.00,Dubai,Paris,Transfer,RUB,False
5.85,591.00,London,Seoul,Refund,NOK,False
505.88,615.00,Paris,Helsinki,Deposit,SGD,False
1684.85,534.00,Cape Town,New York,Refund,ZAR,True
338.24,338.00,Toronto,London,Credit,USD,False
133.19,911.00,Rome,Cape Town,Donation,SEK,False
484.07,326.00,Moscow,Toronto,Loan,SEK,False
3623.09,815.00,Tokyo,Cape Town,Reimbursement,JPY,True
109.75,129.00,Berlin,New York,Exchange,HKD,False
65.09,784.00,Berlin,Rio de Janeiro,Subscription,USD,False
602.81,901.00,Mumbai,New York,Deposit,EUR,False
105.48,138.00,Berlin,Athens,Reimbursement,EUR,False
125.87,699.00,Moscow,Cape Town,Loan,GBP,True
115.11,702.00,Dubai,Stockholm,Loan,BRL,True
4355.61,832.00,Tokyo,New York,Loan,MXN,True
737.75,597.00,Rome,Rio de Janeiro,Credit,TRY,False
637.61,606.00,Berlin,Cape Town,Loan,BRL,False
5.20,128.00,Toronto,Mexico City,Credit,KRW,False
4.83,355.00,Berlin,London,Transfer,RUB,False
2749.35,455.00,Athens,New York,Deposit,KRW,True
278.23,671.00,Mumbai,New York,Deposit,KRW,False
363.27,849.00,Sydney,Mumbai,Purchase,USD,True
417.22,502.00,Rio de Janeiro,Rome,Debit,SEK,False
102.14,301.00,Seoul,Mexico City,Fee,EUR,False
1.99,177.00,New York,Helsinki,Payment,CHF,False
41.96,255.00,Paris,Moscow,Exchange,HKD,False
559.17,424.00,Tokyo,Dubai,Donation,EUR,False
1195.66,921.00,London,London,Donation,RUB,False
87.59,281.00,Berlin,Helsinki,Donation,MXN,False
690.48,770.00,Mumbai,Mumbai,Withdrawal,HKD,True
200.66,645.00,New York,Dublin,Debit,ZAR,False
1292.44,560.00,Sydney,Helsinki,Deposit,BRL,False
784.47,647.00,Rome,Athens,Fee,NZD,False
1.80,152.00,Dubai,Sydney,Purchase,CNY,True
294.31,397.00,Sydney,Tokyo,Exchange,JPY,False
49.67,150.00,New York,Athens,Exchange,EUR,False
32.51,145.00,Sydney,Dublin,Purchase,ZAR,False
547.50,724.00,Toronto,Athens,Fee,EUR,True
353.03,526.00,Berlin,New York,Reimbursement,MXN,False
358.39,252.00,Athens,Amsterdam,Fee,INR,False
225.59,735.00,Toronto,Rome,Loan,ZAR,False
148.68,119.00,Cape Town,Rio de Janeiro,Subscription,GBP,False
203.28,223.00,Rio de Janeiro,Seoul,Transfer,CAD,False
147.52,652.00,Sydney,Cape Town,Purchase,USD,True
383.11,900.00,Sydney,Stockholm,Debit,JPY,True
791.98,629.00,Dublin,New York,Fee,GBP,False
1837.22,308.00,Stockholm,Helsinki,Refund,EUR,True
565.88,876.00,Helsinki,Rio de Janeiro,Loan,NZD,False
835.16,749.00,Helsinki,Berlin,Donation,EUR,False
560.68,430.00,New York,Seoul,Credit,INR,False
923.92,284.00,Paris,Amsterdam,Refund,BRL,True
1081.22,238.00,Helsinki,Athens,Purchase,NOK,True
152.27,118.00,Sydney,Tokyo,Loan,SEK,True
1413.47,949.00,Tokyo,Berlin,Deposit,INR,True
221.53,512.00,Rome,Seoul,Donation,RUB,False
554.18,485.00,Berlin,Stockholm,Debit,CHF,False
479.52,712.00,Dubai,Seoul,Payment,SEK,False
573.33,500.00,Amsterdam,Rio de Janeiro,Fee,HKD,False
554.69,763.00,Stockholm,Tokyo,Deposit,BRL,True
392.50,596.00,Toronto,Mexico City,Credit,EUR,False
1114.38,708.00,Rome,New York,Deposit,USD,False
93.66,390.00,London,Rome,Debit,NZD,False
1272.11,887.00,New York,Cape Town,Loan,KRW,False
644.77,678.00,Paris,Paris,Withdrawal,TRY,False
313.76,376.00,Amsterdam,Sydney,Transfer,RUB,False
56.99,223.00,Helsinki,Paris,Deposit,NOK,False
593.37,697.00,New York,Stockholm,Subscription,HKD,False
746.31,560.00,Berlin,Rome,Invoice,NZD,False
742.87,816.00,Moscow,Rio de Janeiro,Subscription,SGD,False
2309.10,380.00,Athens,Rio de Janeiro,Loan,SEK,True
26.08,107.00,Dublin,Rio de Janeiro,Credit,NOK,False
444.86,340.00,Cape Town,Cape Town,Refund,NOK,False
29.79,410.00,Cape Town,Mumbai,Deposit,TRY,False
772.37,533.00,Stockholm,New York,Withdrawal,HKD,False
436.17,340.00,Stockholm,Tokyo,Payment,NZD,False
603.06,914.00,Dubai,London,Fee,BRL,False
507.97,353.00,Paris,Paris,Credit,SEK,False
488.48,894.00,Dubai,Toronto,Deposit,KRW,False
125.54,220.00,Mumbai,London,Donation,NOK,False
547.85,425.00,Athens,Tokyo,Subscription,NZD,False
620.67,874.00,Seoul,Rome,Exchange,RUB,False
19.58,128.00,London,Cape Town,Refund,KRW,False
182.79,296.00,Stockholm,Helsinki,Deposit,ZAR,False
1019.31,336.00,Toronto,Dublin,Invoice,CAD,True
517.48,952.00,Seoul,Amsterdam,Debit,NOK,False
285.23,289.00,Amsterdam,Amsterdam,Refund,JPY,False
48.26,643.00,Dubai,Amsterdam,Transfer,USD,False
39.90,749.00,Tokyo,Paris,Subscription,KRW,False
181.98,152.00,Tokyo,Dubai,Transfer,CHF,False
200.68,222.00,Dublin,Berlin,Reimbursement,KRW,False
916.67,629.00,New York,Paris,Reimbursement,KRW,False
472.43,606.00,Toronto,New York,Credit,EUR,False
358.27,341.00,Berlin,Paris,Transfer,CHF,False
96.42,474.00,Athens,Athens,Subscription,NOK,False
721.14,745.00,Seoul,Mumbai,Donation,NOK,False
504.85,473.00,Rio de Janeiro,Helsinki,Debit,CAD,False
445.50,992.00,Mexico City,Rio de Janeiro,Deposit,INR,False
65.38,465.00,Rio de Janeiro,Rome,Transfer,JPY,False
480.76,911.00,Helsinki,Cape Town,Fee,HKD,False
9.92,236.00,Paris,Dublin,Purchase,BRL,False
363.99,777.00,Dublin,Rio de Janeiro,Deposit,SEK,False
119.80,132.00,Moscow,Berlin,Refund,USD,False
381.34,510.00,Dublin,Paris,Subscription,TRY,False
558.60,376.00,Paris,Berlin,Payment,KRW,False
131.29,546.00,Amsterdam,Moscow,Purchase,HKD,True
63.38,351.00,Dublin,Athens,Payment,SGD,False
276.20,288.00,London,Berlin,Fee,USD,False
115.90,510.00,New York,Cape Town,Subscription,HKD,False
122.95,919.00,Amsterdam,Sydney,Subscription,GBP,False
536.90,607.00,Helsinki,Dubai,Loan,ZAR,False
289.70,590.00,Stockholm,Moscow,Reimbursement,CAD,False
208.28,259.00,New York,Rio de Janeiro,Withdrawal,KRW,False
572.51,840.00,Dublin,Cape Town,Withdrawal,NOK,False
757.15,808.00,Moscow,Dubai,Withdrawal,AUD,False
133.77,646.00,Rio de Janeiro,Mumbai,Transfer,MXN,True
229.47,243.00,Helsinki,New York,Loan,JPY,False
404.66,219.00,Stockholm,Stockholm,Transfer,CNY,False
494.38,384.00,Tokyo,Stockholm,Fee,CNY,False
645.92,657.00,Cape Town,Tokyo,Fee,CAD,False
689.41,763.00,Mexico City,Rio de Janeiro,Payment,BRL,False
166.52,476.00,Tokyo,Stockholm,Credit,NOK,False
1036.78,742.00,Sydney,New York,Transfer,KRW,False
342.28,571.00,Helsinki,Mexico City,Fee,GBP,False
1025.79,752.00,Tokyo,Seoul,Donation,KRW,False
684.51,552.00,Mumbai,Helsinki,Credit,ZAR,False
102.89,948.00,Moscow,Cape Town,Deposit,TRY,False
214.83,445.00,New York,Athens,Donation,HKD,True
662.43,684.00,Mexico City,Helsinki,Credit,MXN,False
451.29,529.00,Rio de Janeiro,Cape Town,Transfer,NZD,False
37.18,252.00,Moscow,New York,Loan,SGD,True
329.33,827.00,Stockholm,Berlin,Loan,NZD,False
72.86,391.00,Helsinki,London,Transfer,SGD,False
237.21,607.00,Rome,Athens,Subscription,MXN,False
349.61,378.00,Paris,Dubai,Exchange,AUD,False
122.29,316.00,Toronto,Dublin,Debit,RUB,False
912.36,912.00,Toronto,Rome,Fee,RUB,False
1630.70,760.00,Rome,London,Withdrawal,JPY,False
119.64,977.00,Dubai,Toronto,Debit,HKD,False
1122.49,825.00,Cape Town,Stockholm,Donation,CAD,False
1202.07,926.00,Mexico City,Sydney,Purchase,BRL,True
205.00,387.00,Amsterdam,Mumbai,Exchange,USD,False
1001.46,813.00,Tokyo,Helsinki,Transfer,CHF,True
327.49,264.00,Helsinki,Dublin,Refund,NOK,False
240.64,293.00,Cape Town,New York,Invoice,USD,False
535.77,455.00,Mumbai,Toronto,Deposit,JPY,False
489.90,372.00,Athens,Tokyo,Credit,CNY,False
439.82,568.00,Mexico City,Dubai,Debit,GBP,False
375.39,773.00,Stockholm,Stockholm,Fee,CNY,False
453.32,360.00,Seoul,Rome,Exchange,GBP,False
75.79,118.00,New York,Dublin,Credit,JPY,False
821.16,617.00,New York,Rio de Janeiro,Payment,TRY,False
564.98,413.00,Rome,Moscow,Fee,CHF,False
677.12,488.00,Seoul,London,Purchase,KRW,True
438.05,642.00,Amsterdam,London,Loan,CAD,False
466.10,741.00,Dubai,Toronto,Invoice,AUD,False
457.66,696.00,Berlin,Dubai,Payment,INR,False
274.59,379.00,Sydney,Cape Town,Deposit,EUR,False
552.00,828.00,Tokyo,London,Withdrawal,AUD,False
221.93,197.00,Cape Town,Seoul,Donation,MXN,False
281.07,694.00,Athens,Helsinki,Debit,CHF,False
975.96,681.00,Helsinki,Toronto,Fee,HKD,False
1491.74,737.00,Helsinki,New York,Withdrawal,CNY,False
130.83,157.00,Tokyo,Toronto,Reimbursement,NOK,False
1298.08,193.00,Toronto,Rome,Subscription,RUB,True
76.93,350.00,Dublin,Rio de Janeiro,Refund,EUR,False
21.72,228.00,Dubai,Stockholm,Donation,ZAR,False
1244.03,871.00,Amsterdam,Mexico City,Subscription,NZD,False
138.02,533.00,Amsterdam,Dublin,Loan,AUD,True
5684.95,989.00,Rio de Janeiro,Stockholm,Exchange,SEK,True
1126.85,831.00,Tokyo,Amsterdam,Payment,ZAR,False
630.54,506.00,Toronto,Toronto,Credit,CAD,False
637.45,584.00,Dubai,Stockholm,Deposit,AUD,False
396.74,695.00,New York,Seoul,Purchase,CAD,False
452.28,794.00,Dubai,Stockholm,Subscription,HKD,False
756.69,835.00,Berlin,Athens,Invoice,USD,False
2623.73,557.00,Athens,Dubai,Fee,ZAR,True
4989.18,820.00,Amsterdam,Mexico City,Refund,MXN,True
68.85,319.00,New York,Moscow,Payment,SEK,True
60.54,305.00,Rio de Janeiro,Rio de Janeiro,Donation,NZD,False
585.71,399.00,Rome,Moscow,Purchase,EUR,False
18.04,443.00,Berlin,Rome,Refund,CHF,False
345.99,633.00,Helsinki,Berlin,Credit,JPY,False
760.32,759.00,Paris,Berlin,Exchange,AUD,False
738.93,869.00,Sydney,London,Loan,RUB,False
373.71,262.00,Berlin,Amsterdam,Payment,CHF,False
613.87,544.00,Rome,Cape Town,Credit,AUD,False
227.32,196.00,Dublin,Dubai,Debit,NZD,False
106.47,158.00,Rio de Janeiro,Moscow,Withdrawal,HKD,False
5937.47,894.00,Dublin,Cape Town,Fee,KRW,True
117.66,199.00,Mexico City,New York,Donation,EUR,False
86.28,173.00,Rome,Cape Town,Loan,ZAR,True
72.08,903.00,New York,Dubai,Invoice,BRL,False
284.75,978.00,London,Stockholm,Deposit,CAD,False
892.83,815.00,Seoul,Seoul,Refund,SEK,False
92.97,521.00,Toronto,Helsinki,Subscription,HKD,False
182.01,615.00,Tokyo,London,Donation,BRL,False
199.72,221.00,Helsinki,Mumbai,Withdrawal,MXN,True
361.44,371.00,Stockholm,London,Credit,USD,False
133.25,739.00,Dubai,Paris,Transfer,CNY,False
373.41,347.00,Stockholm,Tokyo,Withdrawal,JPY,False
92.55,612.00,Berlin,Amsterdam,Subscription,BRL,False
248.24,196.00,Paris,Seoul,Refund,TRY,False
1395.51,931.00,London,Amsterdam,Invoice,USD,False
878.84,751.00,Amsterdam,Sydney,Debit,ZAR,False
6.09,316.00,Rome,Tokyo,Invoice,SGD,True
731.03,777.00,Helsinki,Berlin,Exchange,MXN,False
341.62,710.00,Berlin,Tokyo,Reimbursement,SEK,False
236.75,483.00,Rome,Stockholm,Withdrawal,ZAR,False
187.22,137.00,Athens,Rome,Credit,MXN,False
78.03,353.00,Sydney,New York,Donation,CNY,False
400.86,595.00,London,Mumbai,Credit,TRY,True
35.04,930.00,Mumbai,Paris,Invoice,RUB,False
64.88,513.00,Cape Town,Mexico City,Credit,BRL,False
672.05,764.00,Cape Town,New York,Exchange,NOK,False
533.51,946.00,Cape Town,Mexico City,Credit,ZAR,False
129.21,226.00,Sydney,Mexico City,Refund,HKD,False
513.54,480.00,Stockholm,Dublin,Loan,RUB,False
26.25,391.00,Rome,Athens,Fee,CNY,False
2521.60,376.00,Seoul,Dublin,Reimbursement,CHF,True
6742.76,948.00,Berlin,Mumbai,Purchase,INR,True
163.44,787.00,London,Helsinki,Credit,TRY,False
764.86,740.00,Moscow,New York,Payment,TRY,False
553.65,402.00,New York,Toronto,Exchange,HKD,False
686.27,827.00,Mexico City,Sydney,Donation,NOK,False
587.58,610.00,Sydney,Seoul,Fee,TRY,False
149.71,158.00,Moscow,Seoul,Exchange,NZD,False
674.37,536.00,Cape Town,London,Reimbursement,TRY,False
217.29,612.00,Tokyo,Dublin,Fee,SGD,False
144.31,128.00,Toronto,Dublin,Deposit,BRL,False
27.40,437.00,Dublin,Rio de Janeiro,Payment,AUD,False
1470.12,442.00,Paris,London,Refund,RUB,True
522.12,539.00,Amsterdam,Dubai,Exchange,SEK,False
1099.12,815.00,Rio de Janeiro,Rio de Janeiro,Credit,ZAR,False
263.71,564.00,Dubai,Mumbai,Invoice,CNY,True
754.26,737.00,Seoul,Seoul,Subscription,CNY,False
337.19,240.00,Athens,Rome,Debit,BRL,False
427.22,662.00,Mexico City,Stockholm,Donation,JPY,False
394.06,767.00,Amsterdam,London,Reimbursement,JPY,False
864.69,863.00,Paris,New York,Transfer,USD,False
3699.58,880.00,Dubai,Mumbai,Fee,SEK,True
136.90,627.00,Amsterdam,Seoul,Debit,HKD,False
131.16,893.00,Moscow,Mumbai,Donation,ZAR,True
1338.74,933.00,Toronto,Dublin,Credit,CAD,True
202.85,747.00,Amsterdam,Stockholm,Exchange,NZD,False
1040.33,153.00,Seoul,Mumbai,Exchange,RUB,True
90.01,211.00,Paris,Dublin,Purchase,JPY,False
809.91,671.00,Rome,Mumbai,Withdrawal,CNY,True
514.41,430.00,Moscow,Seoul,Reimbursement,CAD,False
199.34,540.00,Paris,Berlin,Withdrawal,USD,False
741.67,200.00,Rome,Toronto,Invoice,MXN,True
291.19,755.00,Cape Town,London,Withdrawal,HKD,False
1114.58,733.00,Mexico City,Mexico City,Refund,CAD,False
73.07,336.00,Cape Town,Amsterdam,Donation,GBP,False
701.03,496.00,Toronto,Paris,Withdrawal,GBP,False
559.50,436.00,Moscow,Berlin,Credit,ZAR,False
601.00,510.00,London,Dubai,Deposit,MXN,False
567.28,726.00,Sydney,Cape Town,Transfer,TRY,False
4778.98,938.00,Seoul,Seoul,Loan,USD,False
54.74,114.00,Stockholm,Helsinki,Invoice,USD,False
349.31,831.00,Mumbai,London,Fee,SEK,False
756.27,791.00,Toronto,Moscow,Debit,CNY,False
58.07,369.00,Seoul,Amsterdam,Withdrawal,CAD,False
161.30,144.00,Seoul,Toronto,Debit,NOK,False
203.18,934.00,Tokyo,Paris,Subscription,INR,False
263.59,738.00,Helsinki,Stockholm,Credit,AUD,False
237.29,681.00,Tokyo,Cape Town,Payment,MXN,False
103.83,412.00,Toronto,Athens,Subscription,NZD,False
26.94,490.00,New York,Dublin,Purchase,INR,False
147.41,197.00,Moscow,Paris,Refund,BRL,False
1156.29,945.00,London,Rome,Purchase,RUB,True
657.27,809.00,Tokyo,Paris,Credit,TRY,False
298.22,326.00,Sydney,Dubai,Withdrawal,NZD,False
800.83,653.00,Rio de Janeiro,Stockholm,Fee,INR,False
1250.49,890.00,New York,London,Withdrawal,SEK,False
61.05,392.00,Athens,Paris,Refund,NZD,False
35.71,147.00,Rio de Janeiro,Sydney,Purchase,INR,True
93.72,892.00,Dublin,Dubai,Reimbursement,NZD,False
7.40,164.00,Stockholm,Mexico City,Payment,GBP,False
164.08,271.00,Amsterdam,London,Deposit,CNY,False
995.80,966.00,Athens,Helsinki,Donation,MXN,False
296.41,641.00,London,Athens,Transfer,NOK,False
210.45,349.00,Helsinki,Dublin,Refund,SEK,False
169.23,967.00,Paris,Sydney,Deposit,HKD,False
281.16,434.00,Toronto,Athens,Transfer,GBP,False
69.52,178.00,Seoul,Dublin,Fee,EUR,False
146.82,463.00,Paris,London,Payment,BRL,False
463.08,941.00,Mumbai,Mumbai,Deposit,INR,False
247.82,483.00,Moscow,Mexico City,Exchange,INR,False
2.57,310.00,Rio de Janeiro,Paris,Withdrawal,BRL,False
36.19,103.00,Dubai,Helsinki,Credit,USD,False
84.91,147.00,Toronto,London,Exchange,SGD,False
572.00,557.00,Dubai,Mumbai,Credit,MXN,False
9.19,315.00,Berlin,New York,Fee,EUR,False
600.83,885.00,Dubai,London,Deposit,CNY,False
846.99,571.00,Rio de Janeiro,London,Purchase,CAD,True
315.91,659.00,Berlin,Moscow,Donation,EUR,False
456.88,337.00,Amsterdam,London,Reimbursement,JPY,False
